Page_Name,Facebook_url,LGA_region
Collision and Safety,https://www.facebook.com/profile.php?id=100057473051044,Sydney
Mega Remit Australia,https://www.facebook.com/MegaRemitAustralia,Sydney
Naive Art by Lizzy Newcomb,https://www.facebook.com/profile.php?id=100057332003033,Sydney
RobbieMoore,https://www.facebook.com/robbiemoore2100,Sydney
Original Gelato,https://www.facebook.com/originalgelato,Sydney
Australian Documentaries,https://www.facebook.com/AustralianDocumentaries,Sydney
DBL SportHorses,https://www.facebook.com/dblfriesians,Sydney
Costhetics,https://www.facebook.com/Costhetics,Sydney
Locus,https://www.facebook.com/locuscaringbah,Sydney
Sneh & Co.,https://www.facebook.com/Snehandco,Sydney
The Memo,https://www.facebook.com/MemoFridays,Sydney
"Commonwealth Bank of Australia, Sydney, Australia",https://www.facebook.com/profile.php?id=100068430469351,Sydney
Sunlight TV Australia Pty Ltd,https://www.facebook.com/profile.php?id=100070200396363,Sydney
Australian Architecture Digest,https://www.facebook.com/profile.php?id=100081657583646,Sydney
Tri-Design Pty Ltd,https://www.facebook.com/profile.php?id=100063608827460,Sydney
Telstra Plaza 320 Pitt St Sydney,https://www.facebook.com/profile.php?id=100071537724448,Sydney
Excel Floor Polishing Pty.ltd,https://www.facebook.com/Excelfloorpolishing1,Sydney
Wheels for a Cause,https://www.facebook.com/profile.php?id=100063627877874,Sydney
Seen and Keen,https://www.facebook.com/profile.php?id=100067561998717,Sydney
Livedraw Sydney Singapore Hongkong Tercepat,https://www.facebook.com/profile.php?id=100083310887791,Sydney
MoComm - Racing Communications,https://www.facebook.com/profile.php?id=100066312501639,Sydney
DJK Plumbing,https://www.facebook.com/djkplumbing.au,Sydney
Caramel Cave,https://www.facebook.com/CaramelCave/,Sydney
Womens Health Training Associates,https://www.facebook.com/profile.php?id=100064108206242,Sydney
World At War!! THE BIGGEST ALLIANCE EVER !!,https://www.facebook.com/profile.php?id=100069117953262,Sydney
The Creative Caulkers,https://www.facebook.com/thecreativecaulkers,Sydney
Digital Future Audio Visual,https://www.facebook.com/profile.php?id=100040905853068,Sydney
Pet Casket,https://www.facebook.com/profile.php?id=100057480637020,Sydney
Gingerbread Houses,https://www.facebook.com/profile.php?id=100079942333564,Sydney
boohoo?,https://www.facebook.com/profile.php?id=100069680446529,Sydney
Action Animals,https://www.facebook.com/actionanimals,Sydney
Ukuleledownunder.,https://www.facebook.com/profile.php?id=100051709045965,Sydney
WTF Productions,https://www.facebook.com/WTFProductions,Sydney
Dream me a teepee,https://www.facebook.com/dreammeateepee,Sydney
Balgowlah RSL,https://www.facebook.com/BalgowlahRSL,Sydney
Honey Lane,https://www.facebook.com/honeylaneevents,Sydney
UMBRA Outdoor Living,https://www.facebook.com/UMBRAOutdoorLiving,Sydney
Meat-Balls V-Twin & Custom Cycle Parts,https://www.facebook.com/meatballsvtwin,Sydney
Kylie Mounsey - Cunninghams,https://www.facebook.com/KylieMounsey16,Sydney
Naked Bondi,https://www.facebook.com/nkdbondi,Sydney
KX Pilates Gladesville,https://www.facebook.com/kxpilatesgladesville,Sydney
"David Eden, McGrath Pittwater",https://www.facebook.com/DavidEdenMcGrathAvalon,Sydney
Carve Designs,https://www.facebook.com/mycarvedesigns,Sydney
Concetto Design & Associates,https://www.facebook.com/concettodesignassociates,Sydney
Inner Forest Penrith,https://www.facebook.com/InnerForestPenrith,Sydney
North Sydney Business Directory,https://www.facebook.com/NorthSydneyBusinessDirectory,Sydney
My Digital Business,https://www.facebook.com/josie4261,Sydney
Australian Small Business Centre Pty Ltd,https://www.facebook.com/australiansmallbusinesscentre,Sydney
Cool Runnings Business Solutions,https://www.facebook.com/coolrunningsau,Sydney
Live NOW Consultancy - Business Growth Coaching,https://www.facebook.com/livenowconsultancy,Sydney
Canon Business Services,https://www.facebook.com/CanonBusinessServices,Sydney
Martha Ailo B,https://www.facebook.com/Ailobranu234,Sydney
Chocolate Labs Rock,https://www.facebook.com/profile.php?id=100067587039234,Sydney
The Coach Master,https://www.facebook.com/coachmasteralfie,Sydney
Sydney talker fans,https://www.facebook.com/profile.php?id=100068734132192,Sydney
Hospitality Works Australia - Best Business Local,https://www.facebook.com/BestBusinessLocal/,Sydney
Ayereen and Mahi's Digital World,https://www.facebook.com/profile.php?id=100090087879297,Sydney
Sydney Gelato,https://www.facebook.com/profile.php?id=100063517991710,Sydney
Zetta Partners - Smart Accounting,https://www.facebook.com/zettapartners,Sydney
Barrington Group Australia,https://www.facebook.com/barringtongroupaustralia,Sydney
Bindu Neupane,https://www.facebook.com/Bibhu3As,Sydney
The Troublemakers Network,https://www.facebook.com/thetroublemakersnetwork,Sydney
EU Public Meetings,https://www.facebook.com/EUpublicmeetings,Sydney
Utmost services,https://www.facebook.com/Utmost.services.com.au,Sydney
Podium Signs & Installations,https://www.facebook.com/Podiumsigns,Sydney
Website for Cleaning business and Company,https://www.facebook.com/profile.php?id=100083062254535,Sydney
Norton Street Italian Festa,https://www.facebook.com/NortonStreetItalianFesta,Sydney
Charlotte Phone Service,https://www.facebook.com/profile.php?id=100071669386430,Sydney
Studeals for UNSW,https://www.facebook.com/studealsforunsw,Sydney
Ask Audio Advice,https://www.facebook.com/askaudioadvice,Sydney
Emily car service,https://www.facebook.com/profile.php?id=100070708966073,Sydney
Chrysler Restorers Club of Australia - NSW,https://www.facebook.com/chryslerclubnsw,Sydney
Ava car service,https://www.facebook.com/profile.php?id=100071007797987,Sydney
TBV Equestrian & Rural Supplies,https://www.facebook.com/tbvequestrian,Sydney
Inward Outward Coaching,https://www.facebook.com/inwardoutwardcoaching,Sydney
Dipsana,https://www.facebook.com/profile.php?id=100089314712057,Sydney
Rocket Rail and Civil,https://www.facebook.com/profile.php?id=100027948777026,Sydney
Borthwick & Pengilly Asphalts Pty Ltd,https://www.facebook.com/bpasphalts,Sydney
Hashtag Homes,https://www.facebook.com/HashtagHomesRealEstate,Sydney
Twofay Celebrations,https://www.facebook.com/twofaycelebrations,Sydney
SYED Fayyez ALI,https://www.facebook.com/profile.php?id=100091051143044,Sydney
><°*°PaRole Al vEnTo°*°><,https://www.facebook.com/PaRole-Al-vEnTo-369591161393/,Sydney
Milestones Early Learning Hoxton Park,https://www.facebook.com/milestoneshoxtonpark,Sydney
EasyDinners,https://www.facebook.com/profile.php?id=100066933225196,Sydney
Aussie Drops,https://www.facebook.com/AussieDrops,Sydney
Shire Lovebirds,https://www.facebook.com/shirelovebirds,Sydney
Rusty Sports Australia,https://www.facebook.com/RustySports,Sydney
Lebanese Concerts In Australia,https://www.facebook.com/profile.php?id=100063500534839,Sydney
Toko H2O indo - Australia,https://www.facebook.com/tokoh2oindo/,Sydney
Arey Wah! Apki D.p Tou Buhot LAsh Hai.,https://www.facebook.com/profile.php?id=100077534036087,Sydney
YOURWINES.com.au,https://www.facebook.com/YOURWINES.com.au,Sydney
HOUSESOLUTION,https://www.facebook.com/housesolution,Sydney
GTmall.com.au,https://www.facebook.com/profile.php?id=100063989447509,Sydney
The cake palace hassall grove,https://www.facebook.com/thecakepalace,Sydney
Colourcorp,https://www.facebook.com/Gladesville2111,Sydney
Posh Cakes,https://www.facebook.com/poshcakes,Sydney
Smelly Cheesecake,https://www.facebook.com/thesmellycheesecake,Sydney
The Real Deal,https://www.facebook.com/therealdealvintage,Sydney
Financial Accounting and Taxation Services,https://www.facebook.com/profile.php?id=100066580899838,Sydney
Tarot Avenue,https://www.facebook.com/tarotavenue,Sydney
Rhee Tae Kwon-Do Fairfield,https://www.facebook.com/profile.php?id=100057186321377,Sydney
CHRG.Syd,https://www.facebook.com/chrg.syd/,Sydney
Tia's Sustainable Gardening,https://www.facebook.com/tiassustainablegardening,Sydney
GetProtection.com.au,https://www.facebook.com/getprotectionau,Sydney
The Planet Company,https://www.facebook.com/ThePlanetCompany,Sydney
Insta Managed,https://www.facebook.com/instamanaged,Sydney
AirTrunk,https://www.facebook.com/profile.php?id=100036326927852,Sydney
Heliguy.tv,https://www.facebook.com/Heliguy.tv,Sydney
therapyhelps.com.au,https://www.facebook.com/Therapyhelpscomau,Sydney
Maryam Golestani,https://www.facebook.com/profile.php?id=100070722494893,Sydney
Harpreet kaur,https://www.facebook.com/Harpreetchadha2022,Sydney
The Connection Hub,https://www.facebook.com/MyConnectionHub,Sydney
mjpix,https://www.facebook.com/mjpixels,Sydney
Ral Photography,https://www.facebook.com/ralphotography.sydney,Sydney
Construction Waterproofing Solutions,https://www.facebook.com/ConstructionWaterproofingSolutions,Sydney
Sydney Gift Certificates,https://www.facebook.com/sydneygiftcertificates,Sydney
Power rangers ninja steel,https://www.facebook.com/profile.php?id=100078670068819,Sydney
Not so Secret Dads Business,https://www.facebook.com/notsosecretdadsbusiness,Sydney
Sarah Bauling - Business Communication Strategist,https://www.facebook.com/ThePerfectPitchGuru,Sydney
SIMPLY SPUNKY Styling,https://www.facebook.com/SIMPLY-SPUNKY-Styling-7779117611/,Sydney
make up artist - Simone Cozens,https://www.facebook.com/profile.php?id=100070146075451,Sydney
ALHP Professional Photographic Services,https://www.facebook.com/ALHP.COM.AU,Sydney
petitepr,https://www.facebook.com/profile.php?id=100066534543876,Sydney
AA Airconditioning group,https://www.facebook.com/profile.php?id=100064261535812,Sydney
EasyGreetings,https://www.facebook.com/easygreetings,Sydney
Moments by Hira,https://www.facebook.com/MomentsByHiraPhotography,Sydney
Saa Bella Soy Scented Candles,https://www.facebook.com/profile.php?id=100065286990125,Sydney
Octagon Australia Athletes and Personalities,https://www.facebook.com/OctagonAustraliaAP,Sydney
All cakes big and small,https://www.facebook.com/profile.php?id=100063109364945,Sydney
Northern Beaches Painting,https://www.facebook.com/northernbeachespainting,Sydney
Eridani - Handcrafted Baby Carriers,https://www.facebook.com/EridaniBabyCarriers,Sydney
MagicShine Lights,https://www.facebook.com/MagicShineLights,Sydney
Midland Realty Group,https://www.facebook.com/MIG.MidlandGroup,Sydney
Pigweed,https://www.facebook.com/pigweedstore,Sydney
Oatley Village Shops,https://www.facebook.com/profile.php?id=100057285946333,Sydney
Pink JAV,https://www.facebook.com/pinkjav,Sydney
Paragon Plumbing,https://www.facebook.com/profile.php?id=100049512231025,Sydney
Biopackaging,https://www.facebook.com/biopackagingcompany,Sydney
Sukhdeep kaur dhaliwal,https://www.facebook.com/profile.php?id=100088446692201,Sydney
Desihub Indian Business Directory,https://www.facebook.com/DesihubAustralia,Sydney
Accurate Business and Accounting Services,https://www.facebook.com/profile.php?id=100068477827587,Sydney
Noshi Gilani,https://www.facebook.com/profile.php?id=100067615914113,Sydney
Turn Key Your Business,https://www.facebook.com/turnkeyreceptionist,Sydney
Vivid Frames,https://www.facebook.com/vividframess,Sydney
Human Synergistics ANZ,https://www.facebook.com/HumanSynergisticsANZ/,Sydney
Tub-A-Dog Hydro Bath,https://www.facebook.com/profile.php?id=100063598898734,Sydney
B & B Graphics,https://www.facebook.com/bandbgraphicsau,Sydney
Business Access Services,https://www.facebook.com/sydney.bas,Sydney
52 Martin Place Food Court,https://www.facebook.com/52martinplace,Sydney
Spacenow,https://www.facebook.com/spacenowaustralia,Sydney
Positive Impact Academy,https://www.facebook.com/PIAAustralia,Sydney
Capital M Gifts,https://www.facebook.com/CapitalMGift,Sydney
Jono Refrigeration,https://www.facebook.com/JonoRefrigeration,Sydney
Family Care Chemist,https://www.facebook.com/FamilyCareChemist,Sydney
Platinum Traffic Services,https://www.facebook.com/profile.php?id=100091317879878,Sydney
The Factoria,https://www.facebook.com/thefactoria1,Sydney
Stylistic Photography,https://www.facebook.com/profile.php?id=100057253886374,Sydney
Automobile Sydney Australia,https://www.facebook.com/profile.php?id=100067237290914,Sydney
Real Driving School,https://www.facebook.com/realdrive,Sydney
Wanted Design,https://www.facebook.com/wanteddesignaus,Sydney
3Brothers Coffee,https://www.facebook.com/3Brotherskoffee,Sydney
Blueskykidsland,https://www.facebook.com/blueskykidsland.2020,Sydney
"Cronulla, Cars and Coffee",https://www.facebook.com/cronullacarscoffee,Sydney
White Gorilla Developments,https://www.facebook.com/whitegorilladevelopments,Sydney
My Beach Wedding Dress,https://www.facebook.com/profile.php?id=100076739711181,Sydney
Maximum Potential Tutoring,https://www.facebook.com/Maximumpotentialtutoring,Sydney
LoveLife,https://www.facebook.com/LoveLifephotograpy,Sydney
NAJEM Property Maintenance,https://www.facebook.com/najempropertymaintenance,Sydney
Muralisto,https://www.facebook.com/muralisto.australia,Sydney
Cardart photography,https://www.facebook.com/cardartphoto,Sydney
Sydney Area Telugu Association -SATA,https://www.facebook.com/profile.php?id=100066359452359,Sydney
Peoples Club,https://www.facebook.com/pplsclub,Sydney
Mac-And Custom Vintage Guitars,https://www.facebook.com/mac.and.custom,Sydney
Housl,https://www.facebook.com/houslaustralia,Sydney
Palm Lanka Traders,https://www.facebook.com/palmlankatraders,Sydney
The Chew Crew,https://www.facebook.com/thechewcrew2,Sydney
BAM Constructions Group Pty Ltd,https://www.facebook.com/profile.php?id=100054549066150,Sydney
Sweet Charlotte,https://www.facebook.com/profile.php?id=100057115522578,Sydney
The WP Guy,https://www.facebook.com/TheWPGuy,Sydney
Penelope Bell Graphic Designer,https://www.facebook.com/penelopebellgd,Sydney
Renworx,https://www.facebook.com/renworx,Sydney
Dora's Pantry,https://www.facebook.com/doraspantry,Sydney
Soundbloke,https://www.facebook.com/soundblokejohn,Sydney
Bud & Bee,https://www.facebook.com/budandbee.au,Sydney
Total beauty salon mi,https://www.facebook.com/kawaii.co.au,Sydney
My Kitchen Produce,https://www.facebook.com/mykitchenproduce,Sydney
Life's Better,https://www.facebook.com/profile.php?id=100028486763242,Sydney
Imperial Panda,https://www.facebook.com/profile.php?id=100067032739938,Sydney
Asset Recovery Consulting,https://www.facebook.com/assetrecoveryconsulting,Sydney
Little Wild Child,https://www.facebook.com/littlewildchild.com.au,Sydney
Piccolo Studio,https://www.facebook.com/piccolo.studio,Sydney
Kitchen 66 Jannali,https://www.facebook.com/kitchen66jannali,Sydney
The World Famous Love Machine,https://www.facebook.com/profile.php?id=100067960301891,Sydney
Kashkit Daily Deals,https://www.facebook.com/KashkitDeals,Sydney
Mindset Club,https://www.facebook.com/onecallsale,Sydney
Not On Monday - Photography & Photo Retouching,https://www.facebook.com/notonmonday,Sydney
Elevated Electrical Services,https://www.facebook.com/ElevatedElectricalServices,Sydney
Cakes By Muneet,https://www.facebook.com/cakesbymuneet,Sydney
All Access Scaffolding,https://www.facebook.com/allaccessscaffoldingsolutions,Sydney
Vivid Cakes,https://www.facebook.com/vividcakesbyirene,Sydney
AllynZala Fashion Ladies' Store <3,https://www.facebook.com/AllynZala.Store,Sydney
Maria Cristina catering | events | creations,https://www.facebook.com/profile.php?id=100070027770107,Sydney
Diamond Fairy Parties,https://www.facebook.com/DiamondFairyParties,Sydney
TradersHQ,https://www.facebook.com/profile.php?id=100071634888303,Sydney
Eglobaltravelnews,https://www.facebook.com/profile.php?id=100069938141493,Sydney
"Jann French, Artist & Craftsperson",https://www.facebook.com/profile.php?id=100057212570340,Sydney
Goanna Flooring Pty. Ltd.,https://www.facebook.com/goannaflooring,Sydney
TG.F Fundraising,https://www.facebook.com/theTGFfamily,Sydney
Allen Auto Parts Shop,https://www.facebook.com/profile.php?id=100089881337749,Sydney
Big Ice Cream,https://www.facebook.com/bigicecreamapps,Sydney
Solomon Lane Estate,https://www.facebook.com/profile.php?id=100034743682154,Sydney
